0
0
0,00321199143468951
0,00374732334047109
0,00535331905781585
0,00749464668094218
0,00856531049250535
0,0101713062098501
0,0139186295503212
0,0176659528907923
0,0246252676659529
0,0326552462526767
0,0385438972162741
0,0444325481798715
0,0513918629550321
0,0551391862955032
0,0610278372591006
0,0685224839400428
0,0765524625267666
0,0872591006423983
0,0958244111349036
0,103854389721627
0,113490364025696
0,123126338329764
0,134903640256959
0,146680942184154
0,158458244111349
0,178800856531049
0,200214132762313
0,212526766595289
0,224839400428266
0,234475374732334
0,24678800856531
0,260706638115632
0,271413276231263
0,285331905781585
0,296038543897216
0,307815845824411
0,316916488222698
0,325481798715203
0,340471092077088
0,351177730192719
0,365096359743041
0,374197002141328
0,383832976445396
0,400428265524625
0,414346895074946
0,422912205567452
0,431477516059957
0,437366167023555
0,44593147751606
0,454496788008565
0,465738758029979
0,477516059957173
0,48661670235546
0,495717344753747
0,503747323340471
0,511241970021413
0,520877944325482
0,53051391862955
0,543361884368308
0,550856531049251
0,558351177730193
0,568522483940043
0,580299785867238
0,587259100642398
0,602248394004283
0,613490364025696
0,62152034261242
0,62847965738758
0,639186295503212
0,648822269807281
0,657922912205567
0,665952890792291
0,671841541755889
0,676124197002141
0,683083511777302
0,693254817987152
0,697002141327623
0,705567451820128
0,715203426124197
0,721092077087794
0,726980728051392
0,732334047109208
0,738222698072805
0,741970021413276
0,747858672376874
0,751070663811563
0,753747323340471
0,756423982869379
0,759635974304068
0,762312633832976
0,765524625267666
0,771948608137045
0,776231263383298
0,782655246252677
0,786402569593148
0,789079229122056
0,792291220556745
0,79389721627409
0,796038543897216
0,797109207708779
0,800856531049251
0,802997858672377
0,80406852248394
0,806209850107066
0,806745182012848
0,807815845824411
0,809957173447537
0,813704496788009
0,816916488222698
0,819057815845824
0,822269807280514
0,823340471092077
0,827087794432548
0,830299785867238
0,832441113490364
0,832976445396146
0,834047109207709
0,83779443254818
0,839400428265525
0,841541755888651
0,842077087794433
0,842612419700214
0,844218415417559
0,846895074946467
